time,raw_data
1717833500.244692,-8496.62
1717833500.3305163,-8496.70
1717833500.4281294,-8496.64
1717833500.5133693,-8496.76
1717833500.6122286,-8496.70
1717833500.6969726,-8497.66
1717833500.7948275,-8496.98
1717833500.8928287,-8496.48
1717833500.98342,-8496.36
1717833501.0761898,-8496.06
1717833501.161667,-8496.62
1717833501.2607265,-8496.94
1717833501.3448927,-8497.58
1717833501.442793,-8497.54
1717833501.5299933,-8496.94
1717833501.6279075,-8497.24
1717833501.7187486,-8497.08
1717833501.8109872,-8496.88
1717833501.901188,-8496.56
1717833501.9948032,-8496.92
1717833502.086115,-8497.32
1717833502.1789036,-8496.96
1717833502.2696824,-8497.30
1717833502.3622904,-8497.28
1717833502.4529705,-8496.90
1717833502.5468066,-8497.26
1717833502.6329756,-8498.72
1717833502.7284539,-8497.96
1717833502.821666,-8496.60
1717833502.9114857,-8497.60
1717833503.002988,-8497.04
1717833503.0945303,-8498.20
1717833503.1865876,-8497.64
1717833503.2813878,-8497.60
1717833503.369477,-8497.26
1717833503.4651315,-8496.98
1717833503.546895,-8496.82
1717833503.6488273,-8497.30
1717833503.7306533,-8497.94
1717833503.8326414,-8497.90
1717833503.9188902,-8497.28
1717833504.0164783,-8497.34
1717833504.1095612,-8497.98
1717833504.1952112,-8498.52
1717833504.2920375,-8498.70
1717833504.3784947,-8498.68
1717833504.4696965,-8498.26
1717833504.5679758,-8497.96
1717833504.6610913,-8497.20
1717833504.7463434,-8497.14
1717833504.8442683,-8497.28
1717833504.936355,-8497.52
1717833505.0284736,-8497.20
1717833505.1180754,-8497.30
1717833505.21194,-8497.44
1717833505.3033807,-8497.50
1717833505.3945484,-8497.82
1717833505.486472,-8497.82
1717833505.5783336,-8498.28
1717833505.6641262,-8498.50
1717833505.76353,-8497.80
1717833505.8530762,-8498.10
1717833505.9472375,-8498.96
1717833506.0351026,-8498.62
1717833506.1284678,-8498.58
1717833506.2139041,-8498.70
1717833506.3143492,-8498.72
1717833506.3969982,-8498.78
1717833506.4978526,-8498.54
1717833506.580534,-8498.82
1717833506.6818678,-8499.02
1717833506.7702935,-8498.48
1717833506.8620481,-8498.68
1717833506.9533207,-8498.68
1717833507.049379,-8498.72
1717833507.1322925,-8498.64
1717833507.2295046,-8498.56
1717833507.3198795,-8499.30
1717833507.4179168,-8499.44
1717833507.5030794,-8499.62
1717833507.6008086,-8499.88
1717833507.686554,-8499.06
1717833507.784575,-8498.44
1717833507.877675,-8498.88
1717833507.9683812,-8499.54
1717833508.0614967,-8499.28
1717833508.1532218,-8499.18
1717833508.2454004,-8499.30
1717833508.3368607,-8499.38
1717833508.4288054,-8499.88
1717833508.5187578,-8500.00
1717833508.6118429,-8499.78
1717833508.7035232,-8499.76
1717833508.7953966,-8499.68
1717833508.886671,-8499.16
1717833508.9803107,-8499.64
1717833509.0699463,-8499.92
1717833509.1633356,-8499.68
1717833509.25336,-8499.36
1717833509.3437762,-8499.36
1717833509.4379194,-8499.02
1717833509.5316577,-8500.12
1717833509.619784,-8501.10
1717833509.7118917,-8500.94
1717833509.7973783,-8499.94
1717833509.898467,-8499.52
1717833509.9866831,-8499.90
1717833510.0823429,-8500.24
1717833510.1683218,-8499.42
1717833510.2663343,-8500.08
1717833510.3470473,-8500.22
1717833510.450098,-8498.98
1717833510.5372367,-8498.70
1717833510.6345923,-8499.00
1717833510.7201421,-8500.10
1717833510.817614,-8500.30
1717833510.9033992,-8500.50
1717833511.0020578,-8500.82
1717833511.094453,-8499.92
1717833511.1853423,-8499.44
1717833511.2778378,-8499.14
1717833511.369952,-8499.04
1717833511.4612474,-8499.94
1717833511.551838,-8500.70
1717833511.645436,-8500.42
1717833511.736584,-8499.64
1717833511.8285403,-8500.30
1717833511.9202924,-8500.82
1717833512.0129724,-8500.68
1717833512.1021254,-8501.12
1717833512.195341,-8501.04
1717833512.2808864,-8500.74
1717833512.3807244,-8500.08
1717833512.470385,-8499.60
1717833512.563696,-8500.26
1717833512.6534433,-8500.46
1717833512.7461104,-8500.98
1717833512.8368757,-8500.46
1717833512.9278443,-8501.26
1717833513.0180004,-8501.34
1717833513.1157782,-8500.64
1717833513.2020493,-8501.38
1717833513.296958,-8502.22
1717833513.385024,-8502.02
1717833513.4786608,-8502.18
1717833513.5708723,-8502.74
1717833513.666549,-8503.06
1717833513.758818,-8503.08
1717833513.8473825,-8502.18
1717833513.942371,-8502.56
1717833514.0341992,-8502.18
1717833514.1266284,-8501.72
1717833514.2189026,-8502.10
1717833514.3113582,-8502.18
1717833514.4023824,-8503.88
1717833514.4951684,-8503.70
1717833514.5857706,-8503.52
1717833514.6788557,-8502.78
1717833514.7669382,-8502.82
1717833514.8622854,-8503.50
1717833514.9534588,-8502.80
1717833515.045418,-8502.60
1717833515.1357508,-8503.34
1717833515.2290251,-8503.44
1717833515.3193717,-8502.94
1717833515.4129856,-8503.48
1717833515.5034168,-8504.38
1717833515.5969148,-8504.14
1717833515.6898293,-8504.10
1717833515.7817378,-8504.44
1717833515.8693197,-8504.64
1717833515.965253,-8504.38
1717833516.053548,-8504.16
1717833516.1457217,-8504.08
1717833516.2379854,-8504.90
1717833516.332325,-8504.54
1717833516.4203045,-8504.26
1717833516.5158548,-8505.20
1717833516.5976474,-8506.50
1717833516.7006145,-8505.44
1717833516.7917068,-8504.40
1717833516.8836915,-8504.60
1717833516.9758232,-8505.12
1717833517.067392,-8505.04
1717833517.1602314,-8505.36
1717833517.2513433,-8505.32
1717833517.3372002,-8504.72
1717833517.4353077,-8504.16
1717833517.5283077,-8504.48
1717833517.6202943,-8504.70
1717833517.7119627,-8505.32
1717833517.8036911,-8505.54
1717833517.895749,-8504.82
1717833517.986866,-8504.28
1717833518.0795698,-8504.14
1717833518.170649,-8504.00
1717833518.263411,-8504.54
1717833518.3548326,-8504.22
1717833518.4455948,-8503.94
1717833518.537188,-8504.52
1717833518.6311722,-8505.14
1717833518.7203786,-8504.66
1717833518.8142893,-8504.04
1717833518.8977058,-8504.56
1717833518.995577,-8504.88
1717833519.089509,-8504.20
1717833519.1819773,-8504.38
1717833519.2703173,-8504.68
1717833519.3623796,-8505.24
1717833519.4547193,-8504.98
1717833519.5451884,-8505.06
1717833519.6372404,-8505.60
1717833519.733674,-8505.12
1717833519.8204994,-8505.20
1717833519.913006,-8504.10
1717833520.0107696,-8504.70
1717833520.0951602,-8505.26
1717833520.194053,-8505.08
1717833520.279943,-8504.76
1717833520.3771658,-8504.56
1717833520.4702632,-8505.54
1717833520.5622878,-8505.42
1717833520.6517532,-8505.44
1717833520.7450826,-8505.52
1717833520.8311172,-8504.44
1717833520.9293838,-8505.30
1717833521.019091,-8505.96
1717833521.1126587,-8506.16
1717833521.1979616,-8505.82
1717833521.2974305,-8505.64
1717833521.3871691,-8505.40
1717833521.481454,-8505.10
1717833521.5690992,-8505.60
1717833521.6616147,-8506.46
1717833521.754005,-8506.04
1717833521.8483572,-8505.70
1717833521.9365904,-8505.50
1717833522.0292008,-8505.58
1717833522.1254394,-8505.76
1717833522.2162838,-8505.84
1717833522.2981393,-8506.18
1717833522.4000392,-8506.24
1717833522.4871242,-8506.10
1717833522.5839608,-8506.18
1717833522.6761382,-8506.16
1717833522.7677062,-8506.46
1717833522.860638,-8506.32
1717833522.9521723,-8505.74
1717833523.0374632,-8505.44
1717833523.135388,-8505.82
1717833523.225454,-8505.92
1717833523.319676,-8506.62
1717833523.4124677,-8506.24
1717833523.5038888,-8505.94
1717833523.5958455,-8505.96
1717833523.6872764,-8505.52
1717833523.779162,-8505.50
1717833523.8707323,-8505.38
1717833523.96186,-8505.42
1717833524.0458524,-8505.58
1717833524.1463814,-8505.20
1717833524.2314124,-8505.48
1717833524.331271,-8505.22
1717833524.4206378,-8505.64
1717833524.5146453,-8506.38
1717833524.601328,-8506.18
1717833524.6961057,-8505.80
1717833524.7874446,-8505.68
1717833524.8811495,-8505.68
1717833524.9689395,-8505.84
1717833525.0621033,-8506.14
1717833525.158285,-8506.76
1717833525.2502651,-8505.88
1717833525.337258,-8505.38
1717833525.4340124,-8505.50
1717833525.5149128,-8505.88
1717833525.6180341,-8505.80
1717833525.7038238,-8505.94
1717833525.8017251,-8506.26
1717833525.887136,-8505.96
1717833525.9859653,-8506.12
1717833526.078617,-8506.22
1717833526.1707106,-8506.06
1717833526.2625458,-8505.70
1717833526.3540335,-8505.30
1717833526.4461913,-8505.42
1717833526.537272,-8505.96
1717833526.6298287,-8506.24
1717833526.720945,-8505.98
1717833526.813624,-8506.70
1717833526.9043677,-8506.72
1717833526.9965136,-8506.46
1717833527.0877519,-8506.54
1717833527.1795154,-8506.96
1717833527.2711046,-8506.54
1717833527.3654375,-8506.24
1717833527.4541473,-8505.92
1717833527.5459354,-8505.76
1717833527.6375127,-8505.72
1717833527.7292442,-8505.54
1717833527.8209789,-8505.68
1717833527.916299,-8505.18
1717833528.002742,-8506.20
1717833528.1002605,-8506.24
1717833528.1877635,-8505.24
1717833528.2842507,-8505.32
1717833528.3709714,-8505.16
1717833528.4682503,-8505.64
1717833528.5609481,-8506.04
1717833528.6463757,-8505.94
1717833528.7445397,-8506.06
1717833528.834336,-8505.76
1717833528.9288077,-8505.56
1717833529.0195465,-8505.64
1717833529.112506,-8506.34
1717833529.2034822,-8506.50
1717833529.29641,-8506.24
1717833529.387468,-8506.06
1717833529.4789546,-8505.80
1717833529.5698397,-8506.46
1717833529.6638243,-8507.34
1717833529.7576828,-8505.88
1717833529.8470683,-8505.70
1717833529.931745,-8506.12
1717833530.0299325,-8506.14
1717833530.120963,-8506.14
1717833530.2153585,-8506.42
1717833530.3039775,-8506.14
1717833530.3987415,-8506.06
1717833530.4876702,-8506.02
1717833530.5803492,-8506.22
1717833530.671065,-8506.82
1717833530.766518,-8506.30
1717833530.8544188,-8505.94
1717833530.9463813,-8506.06
1717833531.0320284,-8506.14
1717833531.132794,-8505.80
1717833531.2244475,-8505.66
1717833531.3166864,-8505.68
1717833531.4042792,-8505.90
1717833531.5022385,-8505.74
1717833531.5946152,-8505.22
1717833531.6860497,-8505.58
1717833531.779232,-8506.28
1717833531.8707716,-8505.44
1717833531.962703,-8505.22
1717833532.0543532,-8505.50
1717833532.1464317,-8506.26
1717833532.237785,-8505.72
1717833532.3297908,-8505.38
1717833532.4197574,-8506.10
1717833532.5134478,-8505.54
1717833532.604622,-8505.98
1717833532.696593,-8506.24
1717833532.7866607,-8505.56
1717833532.8798807,-8505.00
1717833532.9712994,-8504.54
1717833533.0657136,-8504.78
1717833533.1545384,-8505.44
1717833533.248835,-8504.80
1717833533.332255,-8504.48
1717833533.4326303,-8505.68
1717833533.5228875,-8505.80
1717833533.6142068,-8505.00
1717833533.6985352,-8504.82
1717833533.8003867,-8504.48
1717833533.886387,-8504.92
1717833533.983333,-8505.28
1717833534.0737183,-8504.86
1717833534.168184,-8504.96
1717833534.2611105,-8504.70
1717833534.3522263,-8504.26
1717833534.4378822,-8503.58
1717833534.5359058,-8503.80
1717833534.628959,-8504.68
1717833534.7194538,-8503.42
1717833534.812384,-8503.64
1717833534.9031029,-8503.60
1717833534.994943,-8504.20
1717833535.0872526,-8504.84
1717833535.179137,-8504.60
1717833535.2712774,-8505.38
1717833535.3640184,-8504.76
1717833535.449798,-8504.92
1717833535.5472097,-8504.58
1717833535.6397445,-8504.66
1717833535.7317433,-8504.44
1717833535.8221798,-8504.36
1717833535.9140615,-8504.20
